image_path,subject_id,gender,hand,finger,finger_index,category,alteration
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Left_little_finger_CR.BMP,300,Female,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Left_little_finger_Obl.BMP,300,Female,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Left_little_finger_Zcut.BMP,300,Female,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Left_middle_finger_CR.BMP,300,Female,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Left_middle_finger_Obl.BMP,300,Female,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Left_middle_finger_Zcut.BMP,300,Female,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Left_ring_finger_CR.BMP,300,Female,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Left_ring_finger_Obl.BMP,300,Female,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Left_ring_finger_Zcut.BMP,300,Female,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Left_thumb_finger_CR.BMP,300,Female,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Left_thumb_finger_Obl.BMP,300,Female,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Left_thumb_finger_Zcut.BMP,300,Female,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_index_finger_CR.BMP,300,Female,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_index_finger_Obl.BMP,300,Female,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_index_finger_Zcut.BMP,300,Female,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_little_finger_CR.BMP,300,Female,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_little_finger_Obl.BMP,300,Female,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_little_finger_Zcut.BMP,300,Female,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_middle_finger_CR.BMP,300,Female,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_middle_finger_Obl.BMP,300,Female,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_middle_finger_Zcut.BMP,300,Female,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_ring_finger_CR.BMP,300,Female,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_ring_finger_Obl.BMP,300,Female,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_ring_finger_Zcut.BMP,300,Female,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_thumb_finger_CR.BMP,300,Female,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_thumb_finger_Obl.BMP,300,Female,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/300__F_Right_thumb_finger_Zcut.BMP,300,Female,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_index_finger_CR.BMP,301,Female,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_index_finger_Obl.BMP,301,Female,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_index_finger_Zcut.BMP,301,Female,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_little_finger_CR.BMP,301,Female,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_little_finger_Obl.BMP,301,Female,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_little_finger_Zcut.BMP,301,Female,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_middle_finger_CR.BMP,301,Female,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_middle_finger_Obl.BMP,301,Female,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_middle_finger_Zcut.BMP,301,Female,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_ring_finger_CR.BMP,301,Female,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_ring_finger_Obl.BMP,301,Female,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_ring_finger_Zcut.BMP,301,Female,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_thumb_finger_CR.BMP,301,Female,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_thumb_finger_Obl.BMP,301,Female,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Left_thumb_finger_Zcut.BMP,301,Female,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_index_finger_CR.BMP,301,Female,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_index_finger_Obl.BMP,301,Female,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_index_finger_Zcut.BMP,301,Female,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_little_finger_CR.BMP,301,Female,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_little_finger_Obl.BMP,301,Female,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_little_finger_Zcut.BMP,301,Female,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_middle_finger_CR.BMP,301,Female,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_middle_finger_Obl.BMP,301,Female,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_middle_finger_Zcut.BMP,301,Female,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_ring_finger_CR.BMP,301,Female,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_ring_finger_Obl.BMP,301,Female,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_ring_finger_Zcut.BMP,301,Female,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_thumb_finger_CR.BMP,301,Female,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_thumb_finger_Obl.BMP,301,Female,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/301__F_Right_thumb_finger_Zcut.BMP,301,Female,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_index_finger_CR.BMP,302,Male,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_index_finger_Obl.BMP,302,Male,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_index_finger_Zcut.BMP,302,Male,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_little_finger_CR.BMP,302,Male,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_little_finger_Obl.BMP,302,Male,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_little_finger_Zcut.BMP,302,Male,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_middle_finger_CR.BMP,302,Male,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_middle_finger_Obl.BMP,302,Male,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_middle_finger_Zcut.BMP,302,Male,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_ring_finger_CR.BMP,302,Male,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_ring_finger_Obl.BMP,302,Male,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_ring_finger_Zcut.BMP,302,Male,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_thumb_finger_CR.BMP,302,Male,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_thumb_finger_Obl.BMP,302,Male,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Left_thumb_finger_Zcut.BMP,302,Male,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_index_finger_CR.BMP,302,Male,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_index_finger_Obl.BMP,302,Male,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_index_finger_Zcut.BMP,302,Male,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_little_finger_CR.BMP,302,Male,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_little_finger_Obl.BMP,302,Male,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_little_finger_Zcut.BMP,302,Male,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_middle_finger_CR.BMP,302,Male,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_middle_finger_Obl.BMP,302,Male,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_middle_finger_Zcut.BMP,302,Male,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_ring_finger_CR.BMP,302,Male,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_ring_finger_Obl.BMP,302,Male,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_ring_finger_Zcut.BMP,302,Male,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_thumb_finger_CR.BMP,302,Male,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_thumb_finger_Obl.BMP,302,Male,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/302__M_Right_thumb_finger_Zcut.BMP,302,Male,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_index_finger_CR.BMP,303,Female,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_index_finger_Obl.BMP,303,Female,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_index_finger_Zcut.BMP,303,Female,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_little_finger_CR.BMP,303,Female,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_little_finger_Obl.BMP,303,Female,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_little_finger_Zcut.BMP,303,Female,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_middle_finger_CR.BMP,303,Female,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_middle_finger_Obl.BMP,303,Female,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_middle_finger_Zcut.BMP,303,Female,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_ring_finger_CR.BMP,303,Female,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_ring_finger_Obl.BMP,303,Female,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_ring_finger_Zcut.BMP,303,Female,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_thumb_finger_CR.BMP,303,Female,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_thumb_finger_Obl.BMP,303,Female,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Left_thumb_finger_Zcut.BMP,303,Female,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_index_finger_CR.BMP,303,Female,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_index_finger_Obl.BMP,303,Female,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_index_finger_Zcut.BMP,303,Female,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_little_finger_CR.BMP,303,Female,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_little_finger_Obl.BMP,303,Female,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_little_finger_Zcut.BMP,303,Female,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_middle_finger_CR.BMP,303,Female,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_middle_finger_Obl.BMP,303,Female,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_middle_finger_Zcut.BMP,303,Female,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_ring_finger_CR.BMP,303,Female,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_ring_finger_Obl.BMP,303,Female,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_ring_finger_Zcut.BMP,303,Female,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_thumb_finger_CR.BMP,303,Female,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_thumb_finger_Obl.BMP,303,Female,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/303__F_Right_thumb_finger_Zcut.BMP,303,Female,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_index_finger_CR.BMP,304,Male,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_index_finger_Obl.BMP,304,Male,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_index_finger_Zcut.BMP,304,Male,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_little_finger_CR.BMP,304,Male,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_little_finger_Obl.BMP,304,Male,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_little_finger_Zcut.BMP,304,Male,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_middle_finger_CR.BMP,304,Male,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_middle_finger_Obl.BMP,304,Male,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_middle_finger_Zcut.BMP,304,Male,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_ring_finger_CR.BMP,304,Male,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_ring_finger_Obl.BMP,304,Male,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_ring_finger_Zcut.BMP,304,Male,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_thumb_finger_CR.BMP,304,Male,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_thumb_finger_Obl.BMP,304,Male,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Left_thumb_finger_Zcut.BMP,304,Male,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_index_finger_CR.BMP,304,Male,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_index_finger_Obl.BMP,304,Male,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_index_finger_Zcut.BMP,304,Male,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_little_finger_CR.BMP,304,Male,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_little_finger_Obl.BMP,304,Male,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_little_finger_Zcut.BMP,304,Male,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_middle_finger_CR.BMP,304,Male,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_middle_finger_Obl.BMP,304,Male,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_middle_finger_Zcut.BMP,304,Male,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_ring_finger_CR.BMP,304,Male,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_ring_finger_Obl.BMP,304,Male,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_ring_finger_Zcut.BMP,304,Male,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_thumb_finger_CR.BMP,304,Male,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_thumb_finger_Obl.BMP,304,Male,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/304__M_Right_thumb_finger_Zcut.BMP,304,Male,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_index_finger_CR.BMP,305,Male,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_index_finger_Obl.BMP,305,Male,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_index_finger_Zcut.BMP,305,Male,Left,index,Left_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_little_finger_CR.BMP,305,Male,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_little_finger_Obl.BMP,305,Male,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_little_finger_Zcut.BMP,305,Male,Left,little,Left_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_middle_finger_CR.BMP,305,Male,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_middle_finger_Obl.BMP,305,Male,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_middle_finger_Zcut.BMP,305,Male,Left,middle,Left_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_ring_finger_CR.BMP,305,Male,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_ring_finger_Obl.BMP,305,Male,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_ring_finger_Zcut.BMP,305,Male,Left,ring,Left_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_thumb_finger_CR.BMP,305,Male,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_thumb_finger_Obl.BMP,305,Male,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Left_thumb_finger_Zcut.BMP,305,Male,Left,thumb,Left_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_index_finger_CR.BMP,305,Male,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_index_finger_Obl.BMP,305,Male,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_index_finger_Zcut.BMP,305,Male,Right,index,Right_index,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_little_finger_CR.BMP,305,Male,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_little_finger_Obl.BMP,305,Male,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_little_finger_Zcut.BMP,305,Male,Right,little,Right_little,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_middle_finger_CR.BMP,305,Male,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_middle_finger_Obl.BMP,305,Male,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_middle_finger_Zcut.BMP,305,Male,Right,middle,Right_middle,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_ring_finger_CR.BMP,305,Male,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_ring_finger_Obl.BMP,305,Male,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_ring_finger_Zcut.BMP,305,Male,Right,ring,Right_ring,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_thumb_finger_CR.BMP,305,Male,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_thumb_finger_Obl.BMP,305,Male,Right,thumb,Right_thumb,Altered,easy
data/raw/SOCOFing/Altered/Altered-Easy/305__M_Right_thumb_finger_Zcut.BMP,305,Male,Right,thumb,Right_thumb,Altered,easy
